name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Perfect for BCEC!Free bike 3+ night,South Boston,42.3340959216106,-71.02828761012364,Private room,1,1.5,1.0,1.0,103.0,0.95,Boston,0
SEAPORT AREA-PRIVATE BATH QUEEN BED,South Boston,42.33799885378824,-71.03858635473816,Private room,2,1.0,1.0,1.0,69.0,0.96,Boston,0
"Brand New 1 Bed Flat, South Boston",South Boston,42.34316182672657,-71.05568054611194,Entire home/apt,4,1.0,1.0,1.0,220.0,0.88,Boston,0
"Large 1br/2bath, right by the water",South Boston,42.33092983548818,-71.04146397218636,Entire home/apt,2,2.0,1.0,1.0,135.0,1.0,Boston,0
"Southie/Seaport: Comfy bedroom, with private bath",South Boston,42.33291855705918,-71.03072386178795,Private room,2,1.0,1.0,2.0,90.0,0.94,Boston,1
Large room with view on Downtown,South Boston,42.32952659959334,-71.05843788571705,Private room,2,1.0,1.0,1.0,75.0,0.89,Boston,0
Cozy Bedroom in South Boston,South Boston,42.33482118045168,-71.04921200631978,Private room,1,1.0,1.0,1.0,57.0,0.97,Boston,0
Private Room in Modern Apartment Close to BCEC,South Boston,42.33160048623615,-71.03635413809559,Private room,2,1.0,1.0,1.0,90.0,1.0,Boston,0
South Boston Condo,South Boston,42.33202883122871,-71.03764391190559,Entire home/apt,4,2.0,2.0,2.0,280.0,1.0,Boston,0
Condo overlooking Boston Harbour,South Boston,42.33138452828469,-71.04516439345413,Entire home/apt,5,2.0,2.0,3.0,350.0,1.0,Boston,0
Great Location!,South Boston,42.33932353196683,-71.05150316819869,Private room,1,1.0,1.0,1.0,150.0,1.0,Boston,0
Lovely Southie Apt w. amazing views,South Boston,42.33673999221773,-71.04212152939327,Entire home/apt,2,1.0,1.0,1.0,175.0,0.99,Boston,0
2/1 Entire Apt Harvard MIT Subway,South Boston,42.332613269858165,-71.05485326102094,Entire home/apt,4,1.0,2.0,2.0,99.0,0.85,Boston,1
1 Bed in Charming Southie Townhouse,South Boston,42.334774636083,-71.04995357863712,Private room,2,1.0,1.0,1.0,150.0,1.0,Boston,0
LOCATION! Modern 2BD 2 BA w/Parking,South Boston,42.34179199646733,-71.05273625857795,Entire home/apt,4,2.0,2.0,2.0,250.0,0.95,Boston,0
Recently Renovated duplex with outdoor space,South Boston,42.33962035784557,-71.05130743997775,Entire home/apt,14,2.0,5.0,8.0,299.0,1.0,Boston,0
Perfectly located South Boston condo,South Boston,42.33516961159432,-71.05454873786275,Entire home/apt,2,1.0,1.0,1.0,150.0,0.95,Boston,0
Comfortable one-bedroom,South Boston,42.335285827808406,-71.03525810532975,Entire home/apt,3,1.0,1.0,2.0,200.0,0.94,Boston,1
Private apt/w parking/cozy garden,South Boston,42.330624720313466,-71.05557966912491,Entire home/apt,2,1.0,1.0,1.0,150.0,0.98,Boston,0
Modern South Boston 2brm near MBTA,South Boston,42.32998217772349,-71.05617128371799,Entire home/apt,4,1.0,2.0,2.0,150.0,0.92,Boston,0
Brand NEW South Boston 1 bedroom,South Boston,42.34225206974773,-71.05711519450432,Entire home/apt,4,1.0,1.0,1.0,189.0,1.0,Boston,0
In the heart of South Boston,South Boston,42.33504141722876,-71.04858296773342,Entire home/apt,2,1.0,0.0,1.0,140.0,0.94,Boston,1
Stylish Home 10 min walk to BCEC!,South Boston,42.34052677189968,-71.04866215302377,Entire home/apt,2,1.0,1.0,1.0,320.0,0.94,Boston,0
Spacious Updated Boston Room/Condo,South Boston,42.33323135550148,-71.04932743634572,Private room,3,1.0,1.0,1.0,200.0,0.87,Boston,0
"Spacious Apartment Next to Beach, Restaurants/More",South Boston,42.334243409926216,-71.02855061688774,Entire home/apt,3,1.0,1.0,1.0,145.0,1.0,Boston,0
Beautifully renovated one bedroom,South Boston,42.3379167606542,-71.027013243917,Entire home/apt,2,1.0,1.0,1.0,140.0,1.0,Boston,0
BOSTON LUXURY FOR LESS!!! NEAR BCEC,South Boston,42.33066372457114,-71.03984208025666,Entire home/apt,6,1.0,2.0,3.0,200.0,0.96,Boston,1
Quarters on Dot - hostel style unit,South Boston,42.33675031106581,-71.04537214576868,Private room,2,5.0,1.0,1.0,130.0,0.94,Boston,1
Short Term 1.5BD - Great Location!,South Boston,42.33302950717018,-71.05208722478616,Entire home/apt,4,1.0,1.0,2.0,150.0,0.8,Boston,0
Beautiful condo in city point,South Boston,42.33505569922202,-71.04078590059036,Entire home/apt,3,1.0,2.0,2.0,150.0,0.93,Boston,0
Private Room & Bath-Luxury Townhome,South Boston,42.33746331780153,-71.0450979625928,Private room,2,1.0,1.0,1.0,155.0,0.98,Boston,0
"Cozy 1-bed in Boston's ""Southie""",South Boston,42.33433585528535,-71.05025631414824,Entire home/apt,3,1.0,1.0,1.0,120.0,0.82,Boston,0
West Broadway Quarters - hostel style unit,South Boston,42.34152699616863,-71.05715198556585,Private room,2,6.0,1.0,1.0,144.0,0.9,Boston,0
Beautiful 1 Bedroom Condo in Ideal Location!,South Boston,42.329403725033046,-71.0545329779365,Entire home/apt,2,1.0,1.0,1.0,159.0,1.0,Boston,0
Immaculate 2bd Boston's most vibrant neighborhood!,South Boston,42.33534049125617,-71.03599034517583,Entire home/apt,4,1.0,2.0,2.0,165.0,0.94,Boston,1
Stylish Boston home,South Boston,42.338282396960444,-71.05227309453551,Entire home/apt,4,1.0,1.0,2.0,175.0,1.0,Boston,0
Sunny Duplex Condo + Parking,South Boston,42.334837827076456,-71.02973676984534,Entire home/apt,4,1.5,2.0,2.0,300.0,0.96,Boston,0
Spacious apartment in South Boston,Allston-Brighton,42.33464730364794,-71.05176023507319,Private room,2,1.0,1.0,1.0,100.0,1.0,Boston,1
Quarters on Dot - hostel style unit,South Boston,42.33615856090103,-71.0453576308181,Private room,2,5.0,1.0,1.0,105.0,0.94,Boston,1
LOCATION! Modern Boston Home,South Boston,42.33870449510884,-71.05309134821903,Entire home/apt,8,2.0,2.0,3.0,199.0,0.96,Boston,0
Quarters on Dot - hostel-style unit,South Boston,42.33661676750966,-71.04541966631727,Private room,2,5.0,1.0,1.0,95.0,0.8,Boston,0
Comfortable room in large apartment,South Boston,42.33160331667402,-71.0553630183722,Private room,2,1.0,1.0,1.0,100.0,0.94,Boston,0
One bedroom in a 2BD apartment,Allston-Brighton,42.33145896648378,-71.04726308978339,Private room,1,1.0,1.0,1.0,96.0,0.93,Boston,1
"3 bed, 2 bath, by Downtown/Ocean/Telegraph Hill",South Boston,42.333535149704176,-71.04847848951837,Entire home/apt,10,2.0,3.0,7.0,325.0,0.99,Boston,0
Tourist Best Choice Penhouse Subway/Downtown,South Boston,42.33017748493645,-71.05234811016862,Entire home/apt,6,2.0,2.0,3.0,330.0,0.96,Boston,0
West Broadway Quarters - hostel unit,South Boston,42.34331686142798,-71.05738385459671,Private room,2,6.0,1.0,1.0,144.0,0.6,Boston,0
"2bdrm, Walk to Downtown, Waterfront",South Boston,42.3409830303676,-71.05023467583233,Entire home/apt,6,1.0,2.0,3.0,250.0,0.86,Boston,0
Quarters on Dot - hostel-style unit,South Boston,42.33605903461718,-71.04592438249078,Private room,2,5.0,1.0,1.0,95.0,0.9,Boston,0
Tourist Best Choice Private Room Subway/Downtown,South Boston,42.33062832743692,-71.05314779730332,Private room,2,1.0,1.0,1.0,118.0,0.94,Boston,0
HUGE apartment in Southie,Allston-Brighton,42.3312270868998,-71.05236964204438,Entire home/apt,5,1.0,1.0,2.0,180.0,1.0,Boston,1
Spacious 2BR Brownstone in Central Southie,South Boston,42.33445095138171,-71.04741151427503,Entire home/apt,6,1.5,2.0,2.0,290.0,1.0,Boston,0
1 bedroom Condo in South Boston,South Boston,42.33713728852802,-71.05199220982796,Entire home/apt,2,1.0,1.0,1.0,225.0,1.0,Boston,0
"Comfy room (C) near T, convention center, downtown",South Boston,42.33919400511304,-71.04967212701762,Private room,2,2.0,1.0,1.0,99.0,0.93,Boston,0
Modern Duplex 5 min to ConventionCt,South Boston,42.33381827570387,-71.03319599741654,Private room,5,1.0,1.0,2.0,175.0,0.93,Boston,0
Spacious 1BR/1BA +Patio in Southie!,South Boston,42.33549622814182,-71.05522404193539,Private room,2,1.0,1.0,1.0,125.0,1.0,Boston,0
Charming Victorian Home,South Boston,42.334109819461176,-71.04507028895372,Entire home/apt,6,2.5,4.0,4.0,350.0,0.97,Boston,0
"Steps to Beach, Bars and Downtown!",South Boston,42.336440319502,-71.02874377838845,Private room,3,1.0,1.0,1.0,88.0,0.98,Boston,0
Charming 1BD Apt. South Boston,South Boston,42.33273192726593,-71.04153712764575,Entire home/apt,2,1.0,1.0,1.0,150.0,0.96,Boston,0
Southie Room,South Boston,42.33045987580517,-71.04291441908008,Private room,2,1.0,1.0,1.0,99.0,0.94,Boston,1
West Broadway Quarters - hostel style unit,South Boston,42.34304928822909,-71.05566569303353,Private room,2,6.0,1.0,1.0,144.0,0.92,Boston,0
Location!! Downtown Near Waterfront,South Boston,42.340655786269146,-71.05116632026306,Private room,2,1.0,1.0,1.0,100.0,0.87,Boston,0
"Pleasant room(B)Near T,downtown, convention center",South Boston,42.3393527484172,-71.05035150728222,Private room,2,2.0,1.0,1.0,125.0,0.91,Boston,0
South Boston 2 Bedroom!,South Boston,42.33416628046455,-71.02951494198125,Entire home/apt,4,1.0,2.0,2.0,225.0,0.94,Boston,1
"Andrew Sq, South Boston - Modern Condo",South Boston,42.32963890001429,-71.05510714056209,Entire home/apt,2,1.0,1.0,1.0,150.0,0.93,Boston,0
Cozy room(A) near T and downtown Boston,South Boston,42.33897720812363,-71.05090218252278,Private room,2,2.0,1.0,1.0,119.0,0.94,Boston,0
South Boston Apartment,South Boston,42.33477750511095,-71.04858112472685,Private room,1,1.0,1.0,3.0,70.0,1.0,Boston,0
Sunny in Southie - Trendy Downtown Digs,South Boston,42.328163175898936,-71.05719194700787,Entire home/apt,6,1.0,2.0,3.0,300.0,0.94,Boston,1
2 bed 1 bath near Downtown & Ocean,South Boston,42.333020901619975,-71.05220254948755,Entire home/apt,8,1.0,2.0,4.0,200.0,0.95,Boston,0
Spacious Private Room in Southie.,Allston-Brighton,42.33734874742985,-71.04815020849959,Private room,2,1.0,1.0,1.0,90.0,0.94,Boston,1
3 bed 1 bath near Downtown & Ocean #3,South Boston,42.33178080806838,-71.05236165172633,Entire home/apt,11,1.0,3.0,8.0,250.0,1.0,Boston,0
1 bed in gorgeous S. Boston Condo,South Boston,42.33979660167824,-71.04881413982253,Private room,1,1.0,1.0,2.0,169.0,1.0,Boston,0
3/1 Harvard MIT Downtown Subway,South Boston,42.33024548528313,-71.05546171192677,Entire home/apt,6,1.0,3.0,3.0,99.0,0.85,Boston,0
3 bed 1 bath near Downtown/Ocean #2,South Boston,42.331460364917646,-71.05311290494872,Entire home/apt,11,1.0,3.0,8.0,330.0,1.0,Boston,0
Luxury 3 BD Private Home in Boston,South Boston,42.33524293032956,-71.04390495863204,Entire home/apt,8,1.0,3.0,4.0,99.0,0.92,Boston,0
Amazing South Boston Apartment,South Boston,42.33484370143602,-71.04995024546783,Entire home/apt,2,1.0,1.0,1.0,140.0,0.89,Boston,0
Big room steps to BCEC conv center!,South Boston,42.33685478419462,-71.04693753507684,Private room,2,1.0,1.0,1.0,80.0,0.87,Boston,0
20% off! Steps to BCEC conv center,South Boston,42.337647990032565,-71.04500814305119,Entire home/apt,2,1.0,2.0,2.0,250.0,0.9,Boston,0
"1 Queen/2 Twin, near Downtown/Ocean",South Boston,42.33305541140794,-71.04840479578142,Entire home/apt,6,1.0,1.0,4.0,225.0,0.99,Boston,0
Large Luxury Condo Loft Close to Downtown Boston,South Boston,42.335501177074015,-71.03201440586754,Entire home/apt,5,2.0,2.0,2.0,250.0,0.97,Boston,0
"Southie Gem, Sleeps 7, Room to Spread Out",South Boston,42.33604114677976,-71.05393261932984,Entire home/apt,7,2.0,2.0,4.0,225.0,1.0,Boston,0
Adorable single family home,South Boston,42.33304405129921,-71.02920970459782,Entire home/apt,4,1.0,1.0,1.0,156.0,1.0,Boston,0
Historic Charm with Modern Details,South Boston,42.33775519216514,-71.047436675075,Entire home/apt,3,1.0,1.0,2.0,175.0,0.99,Boston,0
l GREAT ROOM BOSOTN,Allston-Brighton,42.35208077328276,-71.13599057398088,Private room,2,1.0,1.0,1.0,100.0,1.0,Boston,0
Sublet Allston House $1000 month,Allston-Brighton,42.35265881702021,-71.13497235644199,Private room,1,1.0,1.0,1.0,33.0,0.94,Boston,1
Room (bedroom),Allston-Brighton,42.34802552722877,-71.13730591137173,Private room,2,1.0,1.0,1.0,103.0,0.84,Boston,0
Sunny apt. available - 2 rooms,Allston-Brighton,42.35154570915516,-71.12558205269593,Entire home/apt,4,1.0,1.0,2.0,110.0,0.94,Boston,1
Allston 1bedroom,Allston-Brighton,42.34637358153437,-71.13472997487017,Entire home/apt,4,1.0,1.0,1.0,175.0,0.94,Boston,1
"Cool Place in Allston, Boston.",Allston-Brighton,42.35244545225412,-71.13715110749888,Private room,2,0.0,1.0,1.0,60.0,1.0,Boston,0
Royal Street Studio: by Spare Suite,Allston-Brighton,42.35937207684766,-71.13155989406006,Entire home/apt,2,1.0,0.0,1.0,175.0,0.98,Boston,1
Top floor corner unit sick spot,Allston-Brighton,42.35079870108516,-71.13327159485743,Private room,2,1.0,1.0,1.0,99.0,0.94,Boston,1
k Best Room Boston,Allston-Brighton,42.350260289899616,-71.14361308028191,Private room,2,2.0,1.0,1.0,120.0,1.0,Boston,1
1 Fully-Furnished Room in a 2-Bedroom Apartment,Allston-Brighton,42.34820037204312,-71.13914025779506,Private room,2,1.0,1.0,1.0,50.0,0.94,Boston,1
Hot Pad for your trip to Beantown,Allston-Brighton,42.34934248329046,-71.12908093453366,Entire home/apt,4,1.0,1.0,2.0,100.0,0.96,Boston,0
"West Boston BU, 2 BR 3 Bed Apt.",Allston-Brighton,42.35266232919279,-71.1262483473859,Entire home/apt,7,1.0,2.0,3.0,260.0,0.93,Boston,0
Spacious and modern room by the T,Allston-Brighton,42.353344419809424,-71.12693351553787,Private room,2,1.0,1.0,1.0,85.0,0.96,Boston,0
Sunny private room with comfy bed,Allston-Brighton,42.351361454084085,-71.12615238537657,Private room,2,1.0,1.0,1.0,93.0,0.95,Boston,0
Private & Small for Solo Travelers,Allston-Brighton,42.35501678416424,-71.12759005765862,Private room,1,1.0,1.0,1.0,40.0,0.9,Boston,0
Living room in a 4BR/2BA house,Allston-Brighton,42.34763753472381,-71.13235921935193,Private room,1,2.0,1.0,1.0,39.0,1.0,Boston,0
Room in stylish 2-bedroom flat.,Allston-Brighton,42.35572890643184,-71.13072244801792,Private room,2,1.0,1.0,1.0,85.0,0.95,Boston,0
b **SPACIOUS & SUNNY ROOM BOSTON**,Allston-Brighton,42.35425365682595,-71.1371532900762,Private room,2,2.0,1.0,1.0,75.0,0.95,Boston,0
Beautiful Sunny Bedroom in Boston,Allston-Brighton,42.35026471856666,-71.12703309536381,Private room,2,1.0,1.0,1.0,76.0,0.9,Boston,0
a Cozy Sunroom in Allston,Allston-Brighton,42.35019416811648,-71.1421516491063,Private room,1,2.0,1.0,1.0,40.0,0.92,Boston,0
"Private room, steps to green line",Allston-Brighton,42.35065647108612,-71.13997201251834,Private room,1,1.0,1.0,1.0,50.0,0.88,Boston,0
a*SUNNY BRIGHT & COZY ROOM BOSTON*,Allston-Brighton,42.35231133439073,-71.13655217244086,Private room,2,2.0,1.0,1.0,69.0,0.94,Boston,0
Safe Quiet Neighborhood by Harvard,Allston-Brighton,42.360175493456325,-71.12910390319256,Private room,1,1.0,1.0,1.0,108.0,0.6,Boston,0
"Yun's Place, B&B near HBS",Allston-Brighton,42.36053024971302,-71.12395222441882,Private room,2,1.0,1.0,1.0,119.0,0.94,Boston,1
Boston University Harvard MIT 2RR,Allston-Brighton,42.35502536449858,-71.13740266410173,Private room,1,1.5,1.0,1.0,32.0,0.95,Boston,0
Modern luxury Master bedroom,Allston-Brighton,42.34856091860273,-71.1321268843629,Private room,2,1.0,1.0,1.0,88.0,1.0,Boston,1
Private Bedroom with Balcony,Allston-Brighton,42.35219988822352,-71.1344273715225,Private room,2,1.0,1.0,1.0,60.0,0.93,Boston,0
PRIVATE room in a LUXURIOUS house in BOSTON,Allston-Brighton,42.35191983848069,-71.13301243492488,Private room,2,1.0,1.0,1.0,130.0,0.94,Boston,1
Smart Studio w/Morphing Bed,Allston-Brighton,42.36444257776571,-71.13058404714847,Entire home/apt,2,1.0,0.0,0.0,168.0,0.8,Boston,0
Private room with Spectacular view,Allston-Brighton,42.35385193794485,-71.12209681221768,Private room,1,1.0,1.0,1.0,60.0,0.94,Boston,1
Comfy Room in Allston,Allston-Brighton,42.36164085512783,-71.12389447283762,Private room,2,1.0,1.0,1.0,40.0,0.94,Boston,1
Fourth Floor 1BR Near Harvard,Allston-Brighton,42.36424315185366,-71.13135873481028,Entire home/apt,2,1.0,1.0,1.0,179.0,1.0,Boston,0
**New** Boston Victorian 3BR Condo,Allston-Brighton,42.35286769730467,-71.1393381696732,Entire home/apt,6,1.0,3.0,3.0,350.0,0.95,Boston,0
Sunny Room  Allston,Allston-Brighton,42.36022454911613,-71.13355803541425,Private room,2,2.0,1.0,1.0,50.0,0.6,Boston,1
Cozy room at a great location,Allston-Brighton,42.35153184332368,-71.12500876330118,Private room,3,1.0,1.0,2.0,70.0,0.94,Boston,0
Specious room in Allston,Allston-Brighton,42.353152017722216,-71.12966786325394,Private room,2,1.0,1.0,1.0,77.0,0.9,Boston,1
"ali alfageeh, Jordan Trade",Allston-Brighton,42.36259858221989,-71.13065251054749,Entire home/apt,4,2.0,2.0,2.0,189.0,0.94,Boston,1
Charming apartment in an artsy area,Allston-Brighton,42.35877288843092,-71.13183188489567,Entire home/apt,4,1.0,2.0,2.0,195.0,1.0,Boston,1
Serenity Room near Harvard Square,Allston-Brighton,42.36172482895364,-71.12716152273386,Private room,2,1.0,1.0,1.0,72.0,1.0,Boston,1
Allston Red House: By Spare Suite,Allston-Brighton,42.35935511179833,-71.12935440566808,Entire home/apt,3,1.0,1.0,3.0,189.0,0.98,Boston,0
Loaded studio steps to Comm/Harv Av,Allston-Brighton,42.35105231861799,-71.13383600343128,Entire home/apt,2,1.0,0.0,2.0,78.0,0.93,Boston,0
Small Cozy Attic Bedroom,Allston-Brighton,42.36030977059385,-71.13411347506904,Private room,2,2.0,1.0,1.0,40.0,0.94,Boston,1
Cozy Apartment in a Great Location,Allston-Brighton,42.34944608747859,-71.13080633700315,Entire home/apt,4,1.0,1.0,2.0,210.0,0.99,Boston,0
BU/BC Loaded Studio @ Comm/Harv Ave,Allston-Brighton,42.35049293318264,-71.13328056855369,Entire home/apt,4,1.0,0.0,3.0,95.0,0.97,Boston,0
The Sanctuary near Harvard Square with 2 BEDS,Allston-Brighton,42.36120619817218,-71.126492808419,Private room,2,1.0,1.0,2.0,79.0,0.94,Boston,1
Cozy Room in Brookline Apartment,Allston-Brighton,42.34798839891038,-71.13939137582845,Private room,1,1.0,1.0,1.0,60.0,0.9,Boston,0
Cozy 2 bdr close to Harvard.,Allston-Brighton,42.35849966334547,-71.12822624955673,Entire home/apt,4,1.0,2.0,2.0,145.0,0.94,Boston,0
"Allston, Close to Harvard Business School + BU I",Allston-Brighton,42.35882253442461,-71.13018410513656,Private room,2,2.0,1.0,1.0,80.0,0.94,Boston,0
Large room located in Allston,Allston-Brighton,42.35156937370638,-71.13164991891409,Private room,2,1.0,1.0,1.0,70.0,0.94,Boston,1
g Private entrance room Allston ,Allston-Brighton,42.34998842878122,-71.14420207715821,Private room,2,2.0,1.0,1.0,65.0,0.96,Boston,1
i Massive Sunny Room Allston/BostoN,Allston-Brighton,42.35054344641345,-71.14384401507515,Private room,2,2.0,1.0,1.0,74.0,0.95,Boston,1
"Yun's Place, B&B near HBS",Allston-Brighton,42.36117817683608,-71.1237811592001,Private room,2,1.0,1.0,2.0,119.0,0.94,Boston,1
Smiling Buddha Bedroom near Harvard,Allston-Brighton,42.36077501013337,-71.12743714328603,Private room,2,1.0,1.0,1.0,85.0,1.0,Boston,1
Private cozy room,Allston-Brighton,42.35452544933531,-71.13657899368661,Private room,1,1.5,1.0,1.0,45.0,1.0,Boston,0
Bedroom next to Boston University,Allston-Brighton,42.352945787708016,-71.12187297544675,Private room,2,1.0,1.0,1.0,90.0,0.96,Boston,0
sunny furnished studio close to T,Allston-Brighton,42.346452473232354,-71.13489574341413,Entire home/apt,2,1.0,0.0,1.0,100.0,0.91,Boston,0
Clean & comfortable room in Boston,Allston-Brighton,42.35303314210909,-71.13159940798838,Private room,1,2.0,1.0,1.0,40.0,0.94,Boston,1
Cozy room close to BU/Harvard,Allston-Brighton,42.35514819423764,-71.13799960795815,Private room,1,1.5,1.0,1.0,39.0,0.87,Boston,0
"Perfectly Located 2BR apt, 1 private room",Allston-Brighton,42.35219161933941,-71.12261440974366,Private room,2,1.0,1.0,1.0,60.0,1.0,Boston,0
Room in large Allston House,Allston-Brighton,42.35211410688092,-71.12959064900406,Private room,1,2.0,1.0,1.0,27.0,0.94,Boston,1
"Allston, Close to Harvard Business School + BU F",Allston-Brighton,42.35720642905652,-71.12871660744072,Private room,2,2.0,1.0,1.0,75.0,0.9,Boston,1
1 big room in a cute 2 bedroom apt,Allston-Brighton,42.35280564501706,-71.12398135726829,Private room,2,1.0,1.0,2.0,60.0,0.94,Boston,1
August sublet in Allston (from 08/03),Allston-Brighton,42.354976192352574,-71.12949326233621,Private room,1,2.0,1.0,1.0,45.0,1.0,Boston,0
VERY convenient COUCH in a LUXURIOUS house near BU,Allston-Brighton,42.34999922872795,-71.13325251178459,Shared room,1,2.0,1.0,1.0,100.0,1.0,Boston,0
Spacious modern studio,Allston-Brighton,42.34839562033394,-71.13319099326112,Entire home/apt,3,1.0,0.0,2.0,130.0,0.94,Boston,1
King Zen Room near Harvard Business School,Allston-Brighton,42.36093263073878,-71.1254883714559,Private room,2,1.0,1.0,1.0,79.0,1.0,Boston,0
Private Bedroom Available (July-Aug)- Comm Ave.,Allston-Brighton,42.35172557572752,-71.12104523832987,Private room,1,1.0,1.0,1.0,90.0,0.94,Boston,1
The Relaxation Room near Harvard Square,Allston-Brighton,42.36141251934717,-71.12586980051938,Private room,2,1.0,1.0,1.0,79.0,0.94,Boston,1
Sunny apt at convenient location,Allston-Brighton,42.350145399071714,-71.12884718974465,Entire home/apt,2,1.0,1.0,1.0,75.0,0.94,Boston,1
Great location apartment near Harva,Allston-Brighton,42.36040825267022,-71.12438589653615,Private room,2,1.0,1.0,1.0,58.0,0.94,Boston,1
j Allston green rm w/ private exit ,Allston-Brighton,42.34996427101776,-71.14370958503075,Private room,2,2.0,1.0,1.0,75.0,0.96,Boston,1
Big and clean in Amazing location!!,Allston-Brighton,42.35046189516946,-71.12950477968002,Entire home/apt,2,1.0,1.0,1.0,110.0,0.96,Boston,1
Beautiful 1 Room Apt at Allston,Allston-Brighton,42.34805623113406,-71.1333831316948,Entire home/apt,4,1.0,1.0,2.0,180.0,1.0,Boston,0
"d Quiet, Close to T Allston/Bright",Allston-Brighton,42.35339780167063,-71.14235466242799,Private room,2,2.0,1.0,1.0,65.0,0.87,Boston,0
h Spacious room Allston/Brighton ,Allston-Brighton,42.34989152821842,-71.14256570935595,Private room,2,2.0,1.0,1.0,67.0,0.92,Boston,0
"king size bed,clear and neat,wifi, 2min to train",Allston-Brighton,42.35422819016895,-71.12701636199365,Private room,2,1.0,1.0,1.0,99.0,0.8,Boston,0
Cozy modern room by the T,Allston-Brighton,42.35256658682833,-71.12539767611463,Private room,2,1.0,1.0,1.0,80.0,1.0,Boston,0
Apt by packards corner! 1 be/1aero,Allston-Brighton,42.35174296501306,-71.12733593760599,Entire home/apt,4,1.0,1.0,2.0,135.0,0.9,Boston,1
Close to everything in Boston/Cambridge,Allston-Brighton,42.35490971516949,-71.13806502190866,Private room,1,1.5,1.0,1.0,50.0,1.0,Boston,0
Charles Regatta - Walk to the River,Allston-Brighton,42.35811824635457,-71.1309137213052,Entire home/apt,4,1.0,1.0,1.0,130.0,0.96,Boston,0
PRIVATE & LUXURIOUS room in the center of BOSTON,Allston-Brighton,42.35018807157599,-71.13249909636312,Private room,2,2.0,1.0,1.0,130.0,0.94,Boston,1
Clean bedroom in Allston,Allston-Brighton,42.35507101824252,-71.13262778120003,Private room,1,1.0,1.0,1.0,35.0,0.5,Boston,0
Appartment 2BR 1BT,Allston-Brighton,42.35272546427615,-71.12065085169205,Entire home/apt,4,1.0,2.0,2.0,75.0,0.94,Boston,1
Large Bedroom at Allston,Allston-Brighton,42.35405674490555,-71.12737268438966,Private room,1,1.0,1.0,1.0,60.0,0.4,Boston,0
Excellent access Harvard Boston Univercity,Allston-Brighton,42.35452204280227,-71.13872848232197,Private room,1,1.5,1.0,1.0,58.0,0.84,Boston,0
Great Location By Harvard Business,Allston-Brighton,42.35931487860044,-71.1287699823276,Entire home/apt,4,1.0,2.0,3.0,208.0,0.94,Boston,1
Studio Apartment,Allston-Brighton,42.34772206964164,-71.13355036077326,Entire home/apt,3,1.0,0.0,2.0,75.0,0.8,Boston,0
Allston Close to Harvard Business School + BU C,Allston-Brighton,42.35857131198407,-71.12983366784165,Private room,2,2.0,1.0,1.0,70.0,0.94,Boston,0
Artful + central Allston apartment,Allston-Brighton,42.35283178161134,-71.13295586895973,Entire home/apt,3,1.0,1.0,1.0,295.0,0.96,Boston,0
Packards Corner Studio,Allston-Brighton,42.35195924094416,-71.12064305145879,Entire home/apt,2,1.0,0.0,1.0,150.0,0.86,Boston,0
"Near train, Boston Uni & College!",Allston-Brighton,42.348776251187445,-71.13132203201167,Entire home/apt,2,1.0,1.0,1.0,65.0,0.77,Boston,0
Beautiful Apt in a Great Location!,Allston-Brighton,42.34942211837766,-71.12938809271583,Entire home/apt,4,1.0,1.0,1.0,175.0,0.98,Boston,0
"Beautiful, Spacious Apt in Allston!",Allston-Brighton,42.34908408466665,-71.13689600712105,Entire home/apt,2,1.0,1.0,1.0,175.0,0.87,Boston,0
Private Room with 2 Beds share Bath,Allston-Brighton,42.35478799360237,-71.13208846148751,Private room,4,0.0,1.0,2.0,100.0,0.7,Boston,0
Two Bedroom Apartment,Allston-Brighton,42.35335918308216,-71.13034354292151,Entire home/apt,5,1.0,2.0,4.0,250.0,0.94,Boston,1
"NEW: Allston 2BR, Clean and Cozy",Allston-Brighton,42.34848106128299,-71.13623582342885,Entire home/apt,4,1.0,2.0,2.0,187.0,0.92,Boston,0
Budget Double - share bath ,Allston-Brighton,42.35412285944836,-71.1304857316918,Private room,2,1.0,1.0,1.0,80.0,0.6,Boston,0
"Charming room in Boston, MA",Allston-Brighton,42.3517345431894,-71.13762470944421,Private room,2,1.0,1.0,1.0,70.0,0.93,Boston,1
Budget Single - share bath,Allston-Brighton,42.35344916645469,-71.13179683452269,Private room,1,1.0,1.0,1.0,115.0,0.6,Boston,1
Luxury high end apt in Boston\ BU!,Allston-Brighton,42.34630942687163,-71.13481395798996,Entire home/apt,2,1.0,1.0,1.0,185.0,0.94,Boston,1
Boston Huge 2BR Packards Corner St.,Allston-Brighton,42.35437569712551,-71.12548068679705,Entire home/apt,7,1.0,2.0,3.0,260.0,0.94,Boston,0
Spacious modern 2BR apt by the T,Allston-Brighton,42.35468892656869,-71.12760271501001,Entire home/apt,5,1.0,2.0,2.0,175.0,0.7,Boston,0
Modern Boston 2+ Bdrm Harvard/BU,Allston-Brighton,42.35674094180381,-71.13651560421027,Entire home/apt,6,1.0,3.0,4.0,140.0,0.96,Boston,1
Cozy and Modern Bedroom #3: Subway/BU/BC/Harvard,Allston-Brighton,42.354385265080175,-71.1311801896186,Private room,2,1.0,1.0,1.0,80.0,0.91,Boston,0
