name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Sunny Potrero Townhouse Nest,Potrero Hill,37.75612,-122.39967,Entire home/apt,4,2,2,2,325,0.98,San Francisco,0
Newly remodeled clean/private bath,Outer Sunset,37.75346,-122.50358,Private room,2,1,1,1,89,0.95,San Francisco,0
Bright rm/Mission (w/pinball),Mission District,37.76833,-122.42592,Private room,1,1,1,1,95,0.97,San Francisco,0
Comfortable and tranquil SF escape,Mission Terrace,37.72681,-122.43419,Entire home/apt,3,1,1,2,110,0.97,San Francisco,0
"Perfect family home, 3 BR in the Mission, backyard",Mission District,37.7529,-122.41553,Entire home/apt,7,2,3,4,575,0.97,San Francisco,0
Bungalow Rooms with Great Views,Sunnyside,37.73773,-122.44956,Private room,4,1.5,3,3,250,0.94,San Francisco,0
"Cozy, Charming Cottage nestled in a Quiet Garden",Noe Valley,37.74334,-122.42932,Entire home/apt,2,1,1,1,105,0.95,San Francisco,0
Converted 1911 Stable  - Cow Hollow/Marina,Cow Hollow,37.79921,-122.43191,Entire home/apt,2,1,1,1,300,1,San Francisco,0
Castro States Street View Penthouse,The Castro,37.76288,-122.43815,Entire home/apt,4,2,2,2,210,1,San Francisco,0
Modern in the â€šÃ¹Â§ of the Mission District!,Mission District,37.75395,-122.41917,Private room,2,2,2,1,145,0.98,San Francisco,0
Spacious Corona Heights flat with views,The Castro,37.76275,-122.44252,Entire home/apt,8,2,3,4,475,0.95,San Francisco,0
Perfect Base ~15 min to Downtown on public transit,Glen Park,37.73225,-122.43614,Entire home/apt,5,2,2,3,300,0.98,San Francisco,0
Stylish Potrero Garden Flat for Two,Dogpatch,37.75971,-122.38833,Entire home/apt,2,1,1,1,190,0.98,San Francisco,0
Mission Outr PvtBDRmD3 + MiniFridge,Excelsior,37.73096,-122.42378,Private room,2,1,1,1,45,0.82,San Francisco,0
Garden Apartment Oasis with Lush Greenery and a Hot Tub,The Castro,37.76267,-122.43919,Entire home/apt,4,1,1,2,299,0.98,San Francisco,0
SF BedRM 4,Excelsior,37.7303,-122.42464,Private room,1,1,1,1,30,1,San Francisco,0
Tidy Flat 1 block beach/ MUNI +Free Exploritorium,Outer Sunset,37.75737,-122.50619,Entire home/apt,6,2,2,4,296,0.96,San Francisco,0
Perfect Modern 1BD  Mission SF Apt,Mission District,37.76259,-122.41748,Entire home/apt,2,1,1,1,160,0.98,San Francisco,0
"Lovely, garden studio apartment",Noe Valley,37.75131,-122.437,Entire home/apt,2,1,1,1,159,0.97,San Francisco,0
North Beach Best Location and View,Telegraph Hill,37.79954,-122.40679,Entire home/apt,4,1,1,2,150,0.89,San Francisco,0
Pacific Heights 3 bedroom home,Pacific Heights,37.79026,-122.4364,Entire home/apt,6,2.5,3,4,325,0.96,San Francisco,0
2BR North Beach - Perfect for Business or Leisure,Telegraph Hill,37.80345,-122.40798,Entire home/apt,5,1,2,2,600,0.99,San Francisco,0
Alamo Square 1 bedroom Apt. F1B,Alamo Square,37.77612,-122.43292,Entire home/apt,4,1,1,2,100,0.89,San Francisco,0
Small but practical studio in SF,Haight-Ashbury,37.76641,-122.44667,Entire home/apt,2,1,0,1,90,0.94,San Francisco,0
Woodward Garden Suite,Mission District,37.7667,-122.41992,Entire home/apt,3,1,1,1,150,0.91,San Francisco,0
Sleep in  AUMVersity Altar Room.,Excelsior,37.72606,-122.43232,Private room,1,1,1,1,48,0.98,San Francisco,0
Spacious & artsy 2br Dolores Park flat,Mission District,37.76065,-122.42414,Entire home/apt,4,1,2,2,365,0.97,San Francisco,0
Lovely beautiful Apt Pac Fillmore,Western Addition/NOPA,37.78633,-122.43217,Entire home/apt,2,1,1,1,139,0.94,San Francisco,0
"The Clock Tower, circa 1907.",South Beach,37.78278,-122.39337,Entire home/apt,2,1,1,1,250,1,San Francisco,0
Victorian Flat amongst the Trees.,Haight-Ashbury,37.76892,-122.44615,Entire home/apt,6,1,3,3,189,0.94,San Francisco,0
Luxury Condo w/ Views & Whole Foods,Potrero Hill,37.76592,-122.40628,Entire home/apt,2,1,1,1,298,0.99,San Francisco,0
Castro Cottage: Room & Private Bath,The Castro,37.76295,-122.44259,Private room,1,1,1,1,99,0.98,San Francisco,0
Marina Designer Showplace SPECIAL COSY RM,Marina,37.80432,-122.44601,Private room,3,1,1,1,150,0.98,San Francisco,0
Best area Bright LARGE Beautiful,Western Addition/NOPA,37.78525,-122.43051,Private room,1,1,1,1,99,1,San Francisco,0
Large Victorian House in Castro,The Castro,37.76052,-122.42939,Entire home/apt,8,2,4,5,595,1,San Francisco,0
Lovely view condo near BART/Mission,Bernal Heights,37.74271,-122.41955,Entire home/apt,4,1,1,2,160,0.95,San Francisco,0
Elegant Queen Ann Victorian,Western Addition/NOPA,37.77307,-122.44293,Entire home/apt,4,1,1,2,190,0.96,San Francisco,0
Spectacular View Penthouse â€šÃ„Â¢ Private Ensuite Bath,Noe Valley,37.74603,-122.43715,Private room,2,1,1,1,195,0.99,San Francisco,0
BEDROOM (rear),Mission District,37.75711,-122.40963,Private room,1,1,3,1,79,0.96,San Francisco,0
Castro Classic Victorian w/ Views,The Castro,37.76174,-122.44339,Private room,2,1,1,1,125,0.97,San Francisco,0
MissionOutr PvtBR w/ TwinBed+Fridge,Excelsior,37.72965,-122.42539,Private room,2,1,1,2,40,0.69,San Francisco,0
Mission Outr BedRmD1+Fridge+Patio,Excelsior,37.73019,-122.42317,Private room,2,1,1,1,45,0.82,San Francisco,0
In-Law Bedroom in Castro Victorian,The Castro,37.75813,-122.4355,Entire home/apt,3,1,1,1,115,0.9,San Francisco,0
"Mid-Century Modern Flat, Central Locale",Lower Haight,37.77093,-122.42823,Private room,2,0.5,1,1,90,1,San Francisco,0
Location! Stylish home! Must See!,The Castro,37.76079,-122.43447,Entire home/apt,5,1,2,3,270,0.96,San Francisco,0
"Beautiful, spacious, modern apt with great views",Excelsior,37.72636,-122.43342,Private room,2,1,1,1,85,0.98,San Francisco,0
Garden Lovers @Heart of the Castro,The Castro,37.7586,-122.43332,Private room,2,1.5,1,1,95,0.94,San Francisco,0
"Bright Studio Apartment, Queen Bed, Parking, View",Bernal Heights,37.73501,-122.42045,Entire home/apt,2,1,0,1,135,0.89,San Francisco,0
Luxury Apartment in SOMA Sleeps 4,SoMa,37.79178,-122.39502,Entire home/apt,4,2,2,2,500,0.98,San Francisco,0
Castro View Whole Top flr Apartment,The Castro,37.76055,-122.44221,Entire home/apt,6,1,3,3,549,0.94,San Francisco,0
Quiet Modern Loft w/ Private Garden,Mission District,37.75139,-122.41194,Entire home/apt,2,1,1,1,200,0.99,San Francisco,0
Cozy room in the Mission,Mission District,37.75131,-122.40795,Private room,1,1,1,2,70,0.91,San Francisco,0
Beautiful 4-bdrm in San Francisco,Haight-Ashbury,37.76588,-122.44281,Entire home/apt,8,3.5,4,5,672,1,San Francisco,0
Best location in San Francisco,Haight-Ashbury,37.76648,-122.44542,Entire home/apt,2,1,1,1,125,0.92,San Francisco,0
3Br/2Bath Mid century home in Bernal Heights,Bernal Heights,37.74587,-122.41626,Entire home/apt,6,2.5,3,4,390,0.96,San Francisco,0
Stylish Spacious Bernal Dwelling,Bernal Heights,37.74498,-122.41927,Private room,2,1,1,1,102,0.97,San Francisco,0
Serene 1 Bedroom Garden Unit in Sunny Potrero,Potrero Hill,37.76196,-122.39411,Entire home/apt,2,1,1,0,250,0.97,San Francisco,0
Grand and Cozy 1920''''s SF Studio,Bernal Heights,37.74248,-122.41069,Entire home/apt,4,1,0,2,149,0.96,San Francisco,0
Amazing modern views house in SF,The Castro,37.75666,-122.43607,Entire home/apt,6,3,3,3,600,0.96,San Francisco,0
Bernal Village Small Town San Fran,Bernal Heights,37.74002,-122.41813,Entire home/apt,4,1.5,2,2,169,0.98,San Francisco,0
Luxury PanoView NoeValley Penthouse,Noe Valley,37.74987,-122.44027,Entire home/apt,5,2,2,2,189,0.99,San Francisco,0
Prime Location - Studio Apartment,Pacific Heights,37.79363,-122.42493,Entire home/apt,2,1,1,1,130,0.95,San Francisco,0
Studio near Ballet Symphony,Tenderloin,37.78217,-122.42038,Entire home/apt,2,1,0,1,114,1,San Francisco,0
LOVELY BEDROOM IN SUNNY POTRERO HILL,Potrero Hill,37.76318,-122.40708,Private room,2,1,1,1,99,0.97,San Francisco,0
"Modern, comfy home in NOPA/Haight!",Lower Haight,37.77044,-122.43599,Entire home/apt,2,1,1,1,289,0.96,San Francisco,0
One bedroom unit,Mission District,37.75635,-122.40996,Entire home/apt,5,1,1,4,122,0.96,San Francisco,0
Luxury Bed & Bath with private Living Room,Richmond District,37.78377,-122.47522,Private room,4,1.5,1,2,132,0.99,San Francisco,0
Sunny Room w/ Private Sink,Mission District,37.75906,-122.40761,Private room,1,1,1,1,60,0.97,San Francisco,0
"Private, cozy studio near nature",Richmond District,37.78135,-122.48266,Entire home/apt,2,1,1,1,140,0.89,San Francisco,0
Penthouse Studio w Rooftop Deck!,Tenderloin,37.78321,-122.41969,Entire home/apt,2,1,1,1,124,0.95,San Francisco,0
Shelli''''s Student Home4(1 Month Min),Chinatown,37.79418,-122.40582,Shared room,1,2.5,1,1,30,1,San Francisco,0
Shelli''''s Student Home3(1 Month Min),Chinatown,37.79455,-122.406,Shared room,1,2.5,1,1,30,1,San Francisco,0
Shelli''''s Student Home2(1 Month Min),Chinatown,37.79478,-122.40592,Shared room,1,2.5,1,1,30,0.97,San Francisco,0
Restful Room in a Condo with a Wood Fire,Richmond District,37.77884,-122.50535,Private room,2,2,1,1,128,0.98,San Francisco,0
Classic Room @ Heart of The Castro,The Castro,37.76003,-122.4357,Private room,2,1.5,1,1,100,0.94,San Francisco,0
Cool Blue @ The Heart of The Castro,The Castro,37.75941,-122.43363,Private room,2,1.5,1,1,109,0.97,San Francisco,0
Right in the middle living,Hayes Valley,37.7748,-122.42711,Entire home/apt,2,1,1,1,200,0.98,San Francisco,0
OceanBeach2br2BathFreeParking!,Outer Sunset,37.75925,-122.50893,Entire home/apt,6,2,2,4,324,0.99,San Francisco,0
"CALEF HOUSE Rm 1, Large Priv Rm in Beaut SF Vict",Western Addition/NOPA,37.78706,-122.42908,Private room,2,1.5,1,1,140,0.97,San Francisco,0
"Lux Furnished, Historic Home. Bay Views, Huge Yard",Glen Park,37.74054,-122.43121,Entire home/apt,5,2,3,3,190,1,San Francisco,0
Charming Apt in the middle of SF F1,Western Addition/NOPA,37.77407,-122.4331,Entire home/apt,7,1,1,5,110,0.89,San Francisco,0
Live Where the City meets the Sea,Outer Sunset,37.75385,-122.50806,Private room,1,1.5,1,1,57,0.89,San Francisco,0
Modern 2BR/1BA Russian Hill Condo,Fisherman''''s Wharf,37.8059,-122.41803,Entire home/apt,3,1,2,2,165,0.96,San Francisco,0
Central SF.  Painted Ladies 4 Blks  5 Star.,Hayes Valley,37.77346,-122.42917,Private room,2,3,1,1,89,0.97,San Francisco,0
Comfy home in central location!,Western Addition/NOPA,37.78101,-122.44083,Entire home/apt,6,1.5,3,4,425,0.93,San Francisco,0
"2BR, 2BA w/parking in San Francisco",Excelsior,37.72594,-122.43327,Entire home/apt,4,2,2,3,225,1,San Francisco,0
Russian Hill Studio,Russian Hill,37.80041,-122.41569,Entire home/apt,2,1,0,1,148,1,San Francisco,0
Charming suite in West Portal area,Inner Sunset,37.73853,-122.47166,Entire home/apt,2,1,1,2,160,0.97,San Francisco,0
Gorgeous Bernal Heights Studio Apt,Bernal Heights,37.74687,-122.40964,Entire home/apt,2,1,1,1,145,0.98,San Francisco,0
CALEF HOUSE Rm 3 in Beaut SF Vict!,Western Addition/NOPA,37.78881,-122.42941,Private room,2,1.5,1,2,105,0.94,San Francisco,0
Penthouse Panoramic View Home with Decks,Russian Hill,37.80139,-122.41534,Entire home/apt,12,2.5,4,4,490,0.94,San Francisco,0
"2 bedroom garden flat, heart of SF",Mission District,37.76717,-122.42419,Entire home/apt,4,1,2,3,280,0.94,San Francisco,0
Private bath/Queen bdrm/Super Location,Mission District,37.76731,-122.42542,Private room,2,1,1,1,125,0.98,San Francisco,0
Excellent Peaceful Studio Condo,SoMa,37.77297,-122.40301,Entire home/apt,2,1,0,1,170,0.98,San Francisco,0
Monthly Shared Home for Students 6,Chinatown,37.79472,-122.40519,Shared room,1,2.5,1,1,30,1,San Francisco,0
Two cozy rooms in an SF Edwardian home!,Excelsior,37.72376,-122.42926,Private room,5,1,2,2,90,0.98,San Francisco,0
Architectural gem in Mission/Castro,Mission District,37.7618,-122.4269,Entire home/apt,5,3,3,2,545,1,San Francisco,0
Lovely garden studio in the Castro,The Castro,37.75756,-122.4364,Entire home/apt,2,1,0,1,199,0.94,San Francisco,0
Sunny Home in Prime Bernal Heights,Bernal Heights,37.73962,-122.41484,Entire home/apt,6,2,3,4,230,0.96,San Francisco,0
Grand 1880''''s Victorian in San Fran,Glen Park,37.73429,-122.43491,Entire home/apt,6,1.5,4,4,650,0.96,San Francisco,0
North Beach/Telegraph Hill Room in Sunny Flat,North Beach,37.80332,-122.41076,Private room,2,1,1,1,75,0.99,San Francisco,0
Adorable Bernal Heights Apartment,Bernal Heights,37.73895,-122.41274,Entire home/apt,4,1,2,2,195,0.94,San Francisco,0
Big Bright 3 br/2ba in Potrero Hill,Potrero Hill,37.756,-122.40022,Entire home/apt,5,2,3,3,205,0.88,San Francisco,0
Mission District - Perfect Location,Mission District,37.76099,-122.42183,Entire home/apt,2,1,1,1,125,0.95,San Francisco,0
"3BR SF View Apt, separate entrance all to yourself",The Castro,37.75613,-122.44066,Private room,6,2,3,3,399,0.98,San Francisco,0
Charming Studio in the Heart of Castro,The Castro,37.76214,-122.43148,Entire home/apt,2,1,1,1,205,0.99,San Francisco,0
Spacious 1brm w/ breathtaking view,Mission Terrace,37.72872,-122.4406,Entire home/apt,2,1,1,1,250,0.96,San Francisco,0
Comfortable space of your own in SF,Richmond District,37.77985,-122.48478,Entire home/apt,4,1,1,2,130,0.93,San Francisco,0
Entire Edwardian Home in Central SF,Duboce Triangle,37.76778,-122.43427,Entire home/apt,7,1.5,3,4,545,0.97,San Francisco,0
"Large, open flat in sunny Potrero",Potrero Hill,37.76197,-122.40365,Entire home/apt,3,1,1,1,170,0.94,San Francisco,0
2-level upper flat in sunny Potrero,Potrero Hill,37.76348,-122.40546,Entire home/apt,5,1,2,2,300,1,San Francisco,0
Charming Garden Studio Dolores Park,Mission District,37.75853,-122.42387,Entire home/apt,2,1,1,1,100,0.96,San Francisco,0
Unique Mission home & garden close to it all,Mission District,37.74946,-122.40917,Entire home/apt,4,1.5,2,3,295,0.97,San Francisco,0
Contemporary Home with Mid-Century Modern Design,Lower Haight,37.77166,-122.43826,Entire home/apt,2,1,1,1,220,0.97,San Francisco,0
"Million Dollar Penthouse, Remodeled",Haight-Ashbury,37.77244,-122.43789,Entire home/apt,6,2,2,3,350,0.99,San Francisco,0
â€šÃ²Ã– Iconic Marina Waterfront â€šÃ²Ã– Walk/Bike Score 94+,Marina,37.80594,-122.43783,Entire home/apt,2,1,0,1,269,0.98,San Francisco,0
Bernal Hill Farm House -with views,Bernal Heights,37.74312,-122.40647,Entire home/apt,8,2,4,7,499,0.84,San Francisco,0
Million Dollar View Stunning Modern,Twin Peaks,37.75081,-122.44524,Entire home/apt,4,1,1,1,200,1,San Francisco,0
2bd2bth MillenniumTower Lux Living,SoMa,37.78952,-122.39595,Entire home/apt,8,2,2,3,350,1,San Francisco,0
Beautiful Noe Valley Edwardian flat,Noe Valley,37.74395,-122.43253,Entire home/apt,4,1,2,2,260,0.9,San Francisco,0
"Sunny, top floor flat",Haight-Ashbury,37.77144,-122.44433,Entire home/apt,2,1,1,1,90,0.97,San Francisco,0
"Potrero Paradise: Lux, Hot Tub, Balcony w Views!",Potrero Hill,37.75933,-122.40367,Private room,2,2,1,1,135,0.97,San Francisco,0
Buena Vista Bungalow,Haight-Ashbury,37.76794,-122.43906,Entire home/apt,4,1.5,2,3,550,1,San Francisco,0
Lrg Sunny Flat/1 Blk fr Lombard St,Russian Hill,37.80299,-122.42447,Entire home/apt,2,1,1,1,175,0.99,San Francisco,0
Mission Dolores House in Prime Area,Mission District,37.75981,-122.42447,Entire home/apt,7,1,3,4,425,0.94,San Francisco,0
Amazing Private Room w/View in Beautiful SF Flat,Bayview,37.73821,-122.39146,Private room,2,1.5,1,1,70,1,San Francisco,0
Master bedroom in Victorian home,Excelsior,37.72509,-122.43309,Private room,1,1,1,1,95,0.97,San Francisco,0
"Sunny, quiet private room with parking",Excelsior,37.71725,-122.43562,Private room,2,1.5,1,1,100,1,San Francisco,0
Sunny 4-Bedroom Family Home Central SF Location,Bernal Heights,37.73496,-122.41656,Entire home/apt,8,2.5,4,6,449,0.99,San Francisco,0
Mission Outr CozyBedrm2 + MinFridge,Excelsior,37.72988,-122.42673,Private room,2,1,1,1,43,0.89,San Francisco,0
Potrero Paradise with Stunning Views and Hot Tub,Potrero Hill,37.76132,-122.40421,Entire home/apt,8,3,3,3,700,0.98,San Francisco,0
PENTHOUSE in PERFECT LOCATION w/VIEWS,Nob Hill,37.79709,-122.41033,Private room,2,1,1,1,140,0.97,San Francisco,0
Garden Suite Private Bathrm GGPark,Richmond District,37.77619,-122.48231,Entire home/apt,2,1,1,1,79,0.96,San Francisco,0
PERFECT LOCATION CONDO!  Clean & spacious,Cow Hollow,37.79817,-122.44169,Entire home/apt,7,1,3,4,1195,0.99,San Francisco,0
Charming Noe Valley Garden Oasis,Noe Valley,37.74416,-122.43598,Entire home/apt,2,1,1,1,129,0.97,San Francisco,0
Mission 2 bdrm - kid friendly,Mission District,37.7605,-122.42317,Entire home/apt,3,1,2,2,220,1,San Francisco,0
Great Home near GG Park for Dreamforce/OracleWorld,Richmond District,37.77822,-122.45813,Entire home/apt,5,2,3,3,450,0.98,San Francisco,0
Great View/Mission District/20 Minutes to Downtown,Bernal Heights,37.74521,-122.41938,Private room,3,1,2,2,90,1,San Francisco,0
Stylish One or Two Bedrooms with Private Decks and Bathrooms,Mission District,37.76149,-122.40874,Private room,4,2,2,2,103,0.97,San Francisco,0
Beauty in the Heart of North Beach,Telegraph Hill,37.80043,-122.40543,Entire home/apt,4,1,1,3,200,0.99,San Francisco,0
Peaceful  Noe Valley Refuge,Noe Valley,37.74472,-122.43699,Private room,2,1,1,1,95,0.96,San Francisco,0
Comfortable Room in Glen Park (SF),Glen Park,37.73279,-122.43701,Private room,1,1,1,1,68,0.98,San Francisco,0
Upscale View Cottage in San Francisco 3br/ 2.5ba,Haight-Ashbury,37.7681,-122.43972,Entire home/apt,6,2.5,3,0,405,1,San Francisco,0
Bright and Large Master Bedroom with private bath!,Potrero Hill,37.76186,-122.4037,Private room,3,1,1,2,129,1,San Francisco,0
Spacious Noe Valley Victorian,Noe Valley,37.75363,-122.43138,Entire home/apt,8,2.5,4,5,1000,0.99,San Francisco,0
"Beautiful, spacious Marina flat",Marina,37.80172,-122.43501,Entire home/apt,5,1,3,3,139,0.95,San Francisco,0
"Luxurious, high end, modern, remodeled Victorian.",Marina,37.80178,-122.43719,Entire home/apt,8,3.5,4,5,1049,1,San Francisco,0
Hip Light-Filled Studio w Views,Noe Valley,37.74555,-122.43384,Entire home/apt,2,1,1,1,99,0.95,San Francisco,0
Cozy Suite Private Bathrm by GGPark,Richmond District,37.77632,-122.48067,Entire home/apt,2,1,1,1,69,0.95,San Francisco,0
"Heart of Mission-Modern/Bright/Unique Street, 2bd",Mission District,37.76157,-122.42186,Entire home/apt,6,1,2,4,400,0.99,San Francisco,0
Light garden facing room with Private Bath,Noe Valley,37.75036,-122.42621,Private room,2,1,1,1,105,0.97,San Francisco,0
Beautiful Nob Hill Apartment with Garage Parking,Nob Hill,37.79648,-122.4118,Entire home/apt,6,1,2,3,295,0.95,San Francisco,0
Victorian home in the  â€šÃ¹Â§Ã”âˆÃ¨ of The Mission,Noe Valley,37.75066,-122.42349,Entire home/apt,6,2.5,3,3,368,0.88,San Francisco,0
Cozy retreat with hot tub in North Bernal,Bernal Heights,37.74663,-122.41696,Entire home/apt,2,1,1,1,195,1,San Francisco,0
MASTER bedroom,Mission District,37.75731,-122.40954,Private room,2,2,1,1,98,0.94,San Francisco,0
Carl St - Golden Gate Park 1BR,Cole Valley,37.76613,-122.45252,Entire home/apt,2,1,1,2,121,0.83,San Francisco,0
Stylish Lower Haight Victorian Room,Lower Haight,37.77023,-122.42957,Private room,1,1.5,1,1,95,0.98,San Francisco,0
Noe Valley 3BR/2.5 BA w/ views,Noe Valley,37.75301,-122.43686,Entire home/apt,6,2.5,3,3,500,0.98,San Francisco,0
Prime Location - Single Airy Room,Pacific Heights,37.79384,-122.42436,Private room,1,1,1,1,63,0.96,San Francisco,0
"Atop Potrero: Lux, Hot Tub, Large Deck w Views!",Potrero Hill,37.75943,-122.40398,Private room,2,2,1,1,121,0.96,San Francisco,0
Alamo Square - Cozy & Quiet 1 BD,Western Addition/NOPA,37.77448,-122.43359,Entire home/apt,2,1,1,1,105,0.97,San Francisco,0
Charming Victorian in Vibrant Noe,Noe Valley,37.74366,-122.42993,Entire home/apt,6,2,3,4,975,0.98,San Francisco,0
Warm Comfortable Room & 2 Closets,Mission District,37.76024,-122.4088,Private room,1,1.5,1,1,72,1,San Francisco,0
Sunny Mission Retreat-Shared Room & Skyline Views!,Bernal Heights,37.74748,-122.40821,Shared room,2,1,1,1,79,0.9,San Francisco,0
Newly Renovated - San Francisco in Style,Cole Valley,37.76668,-122.45095,Entire home/apt,6,2.5,3,3,375,0.97,San Francisco,0
Walker''''s Paradise - Heart of SF,Chinatown,37.79527,-122.40925,Entire home/apt,6,1,3,4,450,0.92,San Francisco,0
Beautiful and Spacious Loft - SOMA,SoMa,37.77528,-122.40772,Entire home/apt,2,1,1,2,279,0.96,San Francisco,0
- PRIVATE MISSION OASIS -,Mission District,37.75517,-122.40377,Entire home/apt,4,1,1,2,175,0.95,San Francisco,0
